resource_iri,resource_name,original_url,last_url_reached,possible_updated_url,http_status,classification,assessment,broken,same_domain_redirect,path_changed,content_type,content_length,error
https://data.idnau.org/pid/resource/cac1dc2b-5dc3-5417-9890-23ac337245d6,Media Release,http://www.aarc.com.au/aarc/news/media_releases/reed_130601_katherine_sleeper.rtf,http://www.aarc.com.au/aarc/news/media_releases/reed_130601_katherine_sleeper.rtf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/3981f2eb-c33b-5aad-bb6a-e637c9797367,Indigenous Communities Set Growth Priorities,http://abc.net.au/news/australia/nsw/brokenh/200510/s1492071.htm,https://www.abc.net.au/news/australia/nsw/brokenh/200510/s1492071.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/2cb9919d-0039-51d7-9012-858b86e52471,King River Country Back in Traditional Hands,http://www.abc.net.au/kimberley/stories/s1101298.htm,https://www.abc.net.au/kimberley/stories/s1101298.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/0f7e1330-438e-58bf-918a-cd7836ad20ca,Partnership Helps Boost Indigenous Employment,http://www.abc.net.au/news/australia/wa/northwa/200603/s1592385.htm,https://www.abc.net.au/news/australia/wa/northwa/200603/s1592385.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/c02c90b4-3317-5d25-8736-0d805fc6ef0f,Services meet to improve indigenous health,http://www.abc.net.au/news/newsitems/200205/s552615.htm,https://www.abc.net.au/news/newsitems/200205/s552615.htm,,410,not_found,confirmed_broken,true,false,false,text/html,6357,Gone
https://data.idnau.org/pid/resource/a25a7612-7fdb-5a6e-91e9-f2d5a10866f2,Land to Be Used for Indigenous Tourism,http://www.abc.net.au/news/newsitems/200405/s1100149.htm,https://www.abc.net.au/news/newsitems/200405/s1100149.htm,,410,not_found,confirmed_broken,true,false,false,text/html,6357,Gone
https://data.idnau.org/pid/resource/13b3e6c8-c161-56f5-9cde-760e1108cf09,ATSIC Attacks New National Indigenous Council,http://www.abc.net.au/news/newsitems/200411/s1236200.htm,https://www.abc.net.au/news/newsitems/200411/s1236200.htm,,410,not_found,confirmed_broken,true,false,false,text/html,6357,Gone
https://data.idnau.org/pid/resource/5d9db289-b268-51bd-bc27-3276bec607b5,"Dodson Brands Shared Responsibility Deal \""Nonsense\""",http://www.abc.net.au/news/newsitems/200505/s1380619.htm,https://www.abc.net.au/news/newsitems/200505/s1380619.htm,,410,not_found,confirmed_broken,true,false,false,text/html,6357,Gone
https://data.idnau.org/pid/resource/f3d6889b-bf53-5b36-ba94-9cfcc2ed9b5f,Local MP Tells Federal Government to Fix Basics in Communities,http://www.abc.net.au/news/newsitems/200508/s1427389.htm,https://www.abc.net.au/news/newsitems/200508/s1427389.htm,,410,not_found,confirmed_broken,true,false,false,text/html,6357,Gone
https://data.idnau.org/pid/resource/3a00223f-b653-5288-8b67-07c61300d80d,Vanstone rejects church criticism of Indigenous deals,http://www.abc.net.au/news/newsitems/200508/s1429162.htm,https://www.abc.net.au/news/newsitems/200508/s1429162.htm,,410,not_found,confirmed_broken,true,false,false,text/html,6357,Gone
https://data.idnau.org/pid/resource/fcd56995-a42c-5fc7-a98b-50787e5b78b2,<i>Indigenous Agreement reached on Gawler Mineral Exploration</i>,http://www.abc.net.au/news/newsitems/200511/s1511067.htm,https://www.abc.net.au/news/newsitems/200511/s1511067.htm,,410,not_found,confirmed_broken,true,false,false,text/html,6357,Gone
https://data.idnau.org/pid/resource/f1297171-cb7d-548a-9fe8-c3672637199e,Native Title on East Point,http://www.abc.net.au/tropic/stories/s1257277.htm,https://www.abc.net.au/tropic/stories/s1257277.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/8ef4225b-9974-50f2-871f-0c9f0ddbd2c5,East Point Development Given Green Light,http://www.abc.net.au/tropic/stories/s994388.htm,https://www.abc.net.au/tropic/stories/s994388.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/182507da-4eac-571e-aa08-46bd1eefeee6,Special Treatment,https://www.abc.net.au/local/archives/landline/content/2012/s3581127.htm,https://www.abc.net.au/local/archives/landline/content/2012/s3581127.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/f0daad94-7ea7-5a89-8ff1-406593a99ae2,NAIDOC: 50 years of the Yirrkala Bark Petition,https://www.abc.net.au/local/photos/2013/07/07/3797060.htm,https://www.abc.net.au/local/photos/2013/07/07/3797060.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/55f68d8a-9cce-5253-a4b2-3a06ec12a273,About Registered Aboriginal Parties,https://www.aboriginalheritagecouncil.vic.gov.au/victorias-registered-aboriginal-parties,https://www.aboriginalheritagecouncil.vic.gov.au/victorias-registered-aboriginal-parties,,404,not_found,confirmed_broken,true,false,false,text/html;charset=utf-8,94787,"Sorry, we couldn't find the page you were looking for."
https://data.idnau.org/pid/resource/4b5cb5f5-60f4-5bc9-8e00-9ca822b91dca,Legal Practice Briefing: Native Title Act 1993,http://www.ags.gov.au/publications/briefings/br11.html,https://www.ags.gov.au/publications/briefings/br11.html,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,43863,Not Found
https://data.idnau.org/pid/resource/3f52a90f-0864-5506-9bf0-75a4a8d8f606,Pemulwuy Project Profile 2000-2006,http://www.ahc.org.au/redevelop/Pemulwuy_Project_Profile_lite.pdf,https://www.ahc.org.au/redevelop/Pemulwuy_Project_Profile_lite.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/a1445e2f-769f-569a-96af-46460219f1be,What's New in Native Title - November 2016,http://aiatsis.gov.au/sites/default/files/products/whats_new_in_native_title_research_outputs/whats_new_in_native_title_-_november_2016.pdf,https://aiatsis.gov.au/sites/default/files/products/whats_new_in_native_title_research_outputs/whats_new_in_native_title_-_november_2016.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/ccdbe99a-81f2-5041-bee7-4581b2e2e106,Western Australia v Brown [2014] HCA 8; 253 CLR 507,https://aiatsis.gov.au/ntpd-resource/39819,https://aiatsis.gov.au/ntpd-resource/39819,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/eba50e30-5a39-5068-9005-e73af840a07b,National Native Title Conference 2018 - Yi-Martuwarra Ngurrara Journey,https://aiatsis.gov.au/sites/default/files/docs/presentations/yac_native_title_conference_.pdf,https://aiatsis.gov.au/sites/default/files/docs/presentations/yac_native_title_conference_.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/038cd6fc-9653-587d-8223-1ebffec59a1b,What's new in Native Title,https://aiatsis.gov.au/sites/default/files/products/whats_new_in_native_title_research_outputs/whats_new_in_native_title_-_august_2017_0.pdf,https://aiatsis.gov.au/sites/default/files/products/whats_new_in_native_title_research_outputs/whats_new_in_native_title_-_august_2017_0.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/b0876833-e6d9-539d-99f7-c54bfd5eca91,What's new in Native Title,https://aiatsis.gov.au/sites/default/files/products/whats_new_in_native_title_research_outputs/whats_new_in_native_title_-_august_2017_0.pdf,https://aiatsis.gov.au/sites/default/files/products/whats_new_in_native_title_research_outputs/whats_new_in_native_title_-_august_2017_0.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/a7fd7f37-db9d-5742-b8fa-adfc2cde7b61,Agreement on National Indigenous Housing Information,http://www.aihw.gov.au/publications/hou/anihi/anihi.pdf,https://www.aihw.gov.au/publications/hou/anihi/anihi.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/d34d761b-b3f4-59ff-b8bc-ac27bfd2a968,Indigenous housing indicators 2003-04,http://www.aihw.gov.au/publications/hou/ihi03-04/ihi03-04.pdf,https://www.aihw.gov.au/publications/hou/ihi03-04/ihi03-04.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/f2b3db1d-7e17-5b8b-ad8b-eb3e769515b4,National Commitment to Improved Outcomes in the Delivery of Programs and Services for Aboriginal Peoples and Torres Strait Islanders,http://www.alga.asn.au/policy/indigenous/nationalCommitment.php,https://www.alga.asn.au/policy/indigenous/nationalCommitment.php,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/71f16a45-de65-57f6-9034-6eee68375fc7,Your Town Council,http://www.alicesprings.nt.gov.au/council/pdf/info_sheets/Your%20Town%20Council.pdf,https://www.alicesprings.nt.gov.au/council/pdf/info_sheets/your%20town%20council.pdf,,404,not_found,confirmed_broken,true,false,false,text/html,1245,Not Found
https://data.idnau.org/pid/resource/d7e0616a-38ca-5be9-8182-49cdaa8f6ab6,Memorandum of Understanding between Tangentyere Council  and Alice Springs Town Council,http://www.alicesprings.nt.gov.au/news/newsItem.asp?date=001030&txt=Mem,https://www.alicesprings.nt.gov.au/news/newsitem.asp?date=001030&txt=Mem,,404,not_found,confirmed_broken,true,false,false,text/html,1245,Not Found
https://data.idnau.org/pid/resource/c7b936ff-d11b-536c-ba46-a7d59906d5f0,New Era of Cooperation between Tangentyere and Alice Springs Councils,http://www.alicesprings.nt.gov.au/news/newsItem.asp?date=001102&txt=New,https://www.alicesprings.nt.gov.au/news/newsitem.asp?date=001102&txt=New,,404,not_found,confirmed_broken,true,false,false,text/html,1245,Not Found
https://data.idnau.org/pid/resource/ca8b62b6-d411-537d-a60a-53621de004b1,Aboriginal Lands Trust Newsletter,http://alt.sa.gov.au/wp/wp-content/uploads/2018/06/2016-Newsletter.pdf,https://alt.sa.gov.au/wp/wp-content/uploads/2018/06/2016-Newsletter.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/b72212a0-5b31-5657-9582-a7478e0cbbbe,The future of the Northern Territory Emergency Response,http://www.amsant.org.au/apont/wp-content/uploads/2015/01/20101008-APO-NT-Submission-The-Future-of-the-NTER.pdf,https://amsant.org.au/apont/wp-content/uploads/2015/01/20101008-APO-NT-Submission-The-Future-of-the-NTER.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/c04c5e52-b14f-5220-8382-5b2b904110e9,Sorry: the national apology,http://www.antar.org.au/sorry,https://antar.org.au/sorry,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/de74bfdd-2898-548d-8d0b-160e9650d64d,Negotiations Between Mining Companies and Aboriginal Communities: Process and Structure,http://www.anu.edu.au/caepr/Publications/DP/1995_DP86.pdf,https://www.anu.edu.au/caepr/Publications/DP/1995_DP86.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,146,Not Found
https://data.idnau.org/pid/resource/dc449388-0a6e-5933-8a6f-156ef4fc6697,<i>Secretaries Group Bulletin (3/2005) - A comprehensive approach to Indigenous reforms</i> (available online at http://www.apsc.gov.au/indigenousemployment/bulletin0305.pdf at 10 October 2006).,http://www.apsc.gov.au/indigenousemployment/bulletin0305.pdf,https://www.apsc.gov.au/indigenousemployment/bulletin0305.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,320,Not Found
https://data.idnau.org/pid/resource/654a33fe-ef27-5b4e-a910-b35aed6f3b57,Principles of Cooperation: North Sydney Council's Signing Ceremony,http://www.asgmwp.net/ElimattaAutumn2006.pdf,http://asgmwp.net/ElimattaAutumn2006.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/b98c8269-1100-54c7-bdec-2f50777f4d2d,Brookvale Valley Project,http://www.asgmwp.net/ElimattaAutumn2006.pdf,http://asgmwp.net/ElimattaAutumn2006.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/3e9027b6-6d51-5cae-a07b-f4f6519b17c7,High Court dismisses FMG's special leave application in Yindjibarndi proceedings - exclusive native title over Solomon Hub re-affirmed,https://www.ashurst.com/en/news-and-insights/insights/high-court-dismisses-fmgs-special-leave-application-in-yindjibarndi-proceedings/,https://www.ashurstperkinscoie.com/en/news-and-insights/insights/high-court-dismisses-fmgs-special-leave-application-in-yindjibarndi-proceedings/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,248823,Not Found
https://data.idnau.org/pid/resource/186fba30-1287-56f3-8de2-d538f257ce38,Think twice before using the carrot of consent to determination as leverage,https://www.ashurst.com/en/news-and-insights/insights/think-twice-before-using-the-carrot-of-consent-to-determination-as-leverage/,https://www.ashurstperkinscoie.com/en/news-and-insights/insights/think-twice-before-using-the-carrot-of-consent-to-determination-as-leverage/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,248823,Not Found
https://data.idnau.org/pid/resource/27af8945-d3c1-5439-8dc8-ba3d6f8b5035,Garig Gunak Barlu National Park,http://www.ausemade.com.au/nt/destination/g/garig-gunak-barlu-national-park.htm,http://ausemade.com.au/nt/destination/g/garig-gunak-barlu-national-park.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/340bf9b4-d55f-5efa-9a03-6374906dda76,High Court Case Study: Nationhood,https://www.australianconstitutioncentre.org.au/nationhood---the-constitution-saves-the-franklin-river.html,https://www.australianconstitutioncentre.org.au/nationhood---the-constitution-saves-the-franklin-river.html,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/7a0467f6-f114-589b-bacc-1ad3d90710a6,Aurukun,http://www.balkanu.com.au/places/communities/aurukun.htm.,https://www.balkanu.com.au/places/communities/aurukun.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/70363095-b013-5b50-b3bc-cefd883c8b1e,Old Mapoon,http://www.balkanu.com.au/places/communities/oldmapoon.htm,https://www.balkanu.com.au/places/communities/oldmapoon.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/0362647a-fba7-52d1-b55c-0eac7b07a60d,Aboriginal Traditional Owners Celebrate return of Cape York Land,https://www.balkanu.com.au/aboriginal-traditional-owners-celebrate-return-to-cape-york-land/,https://www.balkanu.com.au/aboriginal-traditional-owners-celebrate-return-to-cape-york-land/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/dc5cfd1c-2eaa-54d3-820b-ca6a5ef1ab5e,'Statement of Commitment Launch',http://www.ballarat.vic.gov.au/Page/page.asp?Page_Id=184&h=0,https://www.ballarat.vic.gov.au/Page/page.asp?Page_Id=184&h=0,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,222,Not Found
https://data.idnau.org/pid/resource/93073466-2a97-50df-bb4e-8c0f5e8c3e11,'Council Forges Closer Links with Indigenous Community',http://www.ballarat.vic.gov.au/Page/page.asp?Page_Id=185&h=0,https://www.ballarat.vic.gov.au/Page/page.asp?Page_Id=185&h=0,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,222,Not Found
https://data.idnau.org/pid/resource/04ad9d06-2a2a-556f-8ad1-c430a61d5a2f,Reimagining Bendigo Creek Plan,https://www.bendigo.vic.gov.au/About/Document-Library/Reimagining-Bendigo-Creek,https://www.bendigo.vic.gov.au/About/Document-Library/Reimagining-Bendigo-Creek,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/41fad30c-1811-5dae-9a78-d355b5f01f33,Native Title,https://www.bigambul.com.au/native-title/,https://bigambul.org.au/native-title,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/8fc6f261-b5a1-5734-b174-b2f21829530c,Principles of Co-operation with Metropolitan Local Aboriginal Land Council,http://www.cityofsydney.nsw.gov.au/Council/documents/meetings/2005/Cultural_171005/171005_CCSC_ITEM2.pdf,https://www.cityofsydney.nsw.gov.au/council/documents/meetings/2005/cultural_171005/171005_ccsc_item2.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/8e470951-9e7b-5286-b2e2-b8682e31e33a,In the eye of the freeholder: Indigenous communities now have the choice,https://www.claytonutz.com/knowledge/2014/september/in-the-eye-of-the-freeholder-indigenous-communities-now-have-the-choice,https://www.claytonutz.com/insights/2014/september/in-the-eye-of-the-freeholder-indigenous-communities-now-have-the-choice,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/d0e43429-a224-5760-ae1f-244696ae3f68,Alyawarr Country: Talking About Donkeys and Horses,http://www.clc.org.au/OurLand/land_management/reports/report3-davenport.asp,http://www.clc.org.au/OurLand/land_management/reports/report3-davenport.asp,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/12d8d813-5aa0-5a6d-b84b-f0e92c00235d,The Kalkaringi Statement,http://www.clc.org.au/media/publications/kalkstat.asp,http://www.clc.org.au/media/publications/kalkstat.asp,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/b5b2a65c-ddb3-5161-84d5-b1c36aa59cbe,Kaytetye Speak for Barrow Creek,http://www.clc.org.au/media/publications/lrn/1990_1999/july99_barrow_creek.asp,http://www.clc.org.au/media/publications/lrn/1990_1999/july99_barrow_creek.asp,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/3010451d-76d6-5e6c-932b-6410677b3a04,Hand back at Piccaninny Bore: Western Desert Land Claim,http://www.clc.org.au/media/publications/lrn/1990_1999/oct91_westdes4.asp,http://www.clc.org.au/media/publications/lrn/1990_1999/oct91_westdes4.asp,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/32012de8-dfc7-5888-ba03-2a4c8e3e2d46,The Aboriginal Land Rights Act,https://www.clc.org.au/articles/info/the-aboriginal-land-rights-act/,https://www.clc.org.au/articles/info/the-aboriginal-land-rights-act/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/42a71130-d127-5849-b095-5b8f26b94059,New National Agreement on Closing the Gap marks historic shift to improve Aboriginal and Torres Strait Islander peoples' life outcomes,https://www.clc.org.au/media-releases/article/aboriginal-peak-organisations-northern-territory-new-national-agreement-on/,https://www.clc.org.au/media-releases/article/aboriginal-peak-organisations-northern-territory-new-national-agreement-on/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/36e943b1-3670-53ad-9d9d-2b1f784c647d,Wanyarram Dhelk - Bendigo Creek Restoration Project,https://www.clearwatervic.com.au/resource-library/case-studies/wanyarram-dhelk-bendigo-creek-restoration-project.php,https://www.clearwatervic.com.au/resource-library/case-studies/wanyarram-dhelk-bendigo-creek-restoration-project.php,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/3fda16eb-f973-58a1-bcf5-8e358d8260b8,Handbook of Western Australian Aboriginal Languages South of the Kimberley Region,http://coombs.anu.edu.au/WWWVLPages/AborigPages/LANG/WA/contents.htm#contents,https://coombs.anu.edu.au/WWWVLPages/AborigPages/LANG/WA/contents.htm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=iso-8859-1,196,Not Found
https://data.idnau.org/pid/resource/3269e426-687e-505a-8ab0-e8011875dfc0,State Budget 2005-2006: Budget Highlights,http://www.datsip.qld.gov.au/budget/2005/documents/datsip_budget_highlights_2005.pdf#search=%22partnerships%20queensland%3A%20future%20directions%20framework%20for%20aboriginal%20and%20torres%20strait%20islander%20policy%20in%20queensland%202005-2010%22,https://www.dwatsipm.qld.gov.au/budget/2005/documents/datsip_budget_highlights_2005.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/d8907cd2-0f06-5de8-8995-1a749c3b7eef,Ten Year Partnership,http://www.datsip.qld.gov.au/partnerships/ten_year.cfm,https://www.dwatsipm.qld.gov.au/partnerships/ten_year.cfm,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/e73c27c2-82f9-510d-b9c2-6106e49d0180,Our Projects Outline,http://dawulwuru.com.au/land-management/,http://dawulwuru.com.au/land-management/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/50daf3fd-8111-59ff-8fdf-b8262f2ca17f,Land Management: Yirrganydji Land and Sea Ranger Program,http://dawulwuru.com.au/land-management/ranger-program/,http://dawulwuru.com.au/land-management/ranger-program/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/e03dde72-8031-57ad-88d3-9d44f65bb015,Traditional Use of Marine Resource Agreement Statement,http://dawulwuru.com.au/land-management/yirrganydji-tumra/,http://dawulwuru.com.au/land-management/yirrganydji-tumra/,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/882cb436-9aed-577b-bb2d-990ce572b9bb,Draft Parks and Reserves (Framework for the Future) Bill,http://www.dcm.nt.gov.au/dcm/indigenous_policy/pdf/draft_bill_parks.pdf,https://dcm.nt.gov.au/dcm/indigenous_policy/pdf/draft_bill_parks.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/f1e231a7-5c27-5146-8b83-a994962314b3,Historic step for treaty,http://www.delta-optimist.com/issues04/033204/news/033204nn2.html,http://www.delta-optimist.com/issues04/033204/news/033204nn2.html,,404,not_found,confirmed_broken,true,false,false,text/html; charset=utf-8,,Not Found
https://data.idnau.org/pid/resource/4ebac45e-f67b-5be6-a1a4-63cd21378da2,Country Briefing: East Timor,http://www.dfat.gov.au/geo/east_timor/east_timor_brief.html,https://www.dfat.gov.au/geo/east_timor/east_timor_brief.html,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,67905,Not Found
https://data.idnau.org/pid/resource/63d9ef04-bfe9-59c6-a473-25968c809f9c,The Practical Operation of the Torres Strait Treaty,http://www.dfat.gov.au/geo/torres_strait/adfa_paper.html,https://www.dfat.gov.au/geo/torres_strait/adfa_paper.html,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,67902,Not Found
https://data.idnau.org/pid/resource/f708832d-f08d-5171-94f7-025df416d90f,Treaty Between the Government of Australia and the Government of the Democratic Republic of Timor-Leste on Certain Maritime Arrangements in the Timor Sea,https://www.dfat.gov.au/geo/east_timor/treaty_120113.pdf,https://www.dfat.gov.au/geo/east_timor/treaty_120113.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,67901,Not Found
https://data.idnau.org/pid/resource/3f980eb4-cc22-5a32-a218-ccb8bcff1e30,Yolnguwu Monuk Gapu Wanga Sea Country Plan,http://www.dhimurru.com.au/Downloads/DhimurruSeaCountryPlan.pdf,http://www.dhimurru.com.au/Downloads/DhimurruSeaCountryPlan.pdf,,404,not_found,confirmed_broken,true,false,false,text/html; charset=UTF-8,,Not Found
https://data.idnau.org/pid/resource/d62ca620-f14a-50f9-831d-5b586404b805,The 2004 Environmental Health Needs Survey,http://www.dia.wa.gov.au/EHNCC/EHNS2004/EHNSRep2004Chapter2.pdf,http://www.dia.wa.gov.au/EHNCC/EHNS2004/EHNSRep2004Chapter2.pdf,,404,not_found,confirmed_broken,true,false,false,text/html,179,Not Found
https://data.idnau.org/pid/resource/f0b33afc-7ff4-54d1-8210-35edc53c6206,Land News,http://www.dia.wa.gov.au/Land/ALT/files/ALTDec2005Newsletter.pdf,http://www.dia.wa.gov.au/Land/ALT/files/ALTDec2005Newsletter.pdf,,404,not_found,confirmed_broken,true,false,false,text/html,179,Not Found
https://data.idnau.org/pid/resource/3c591778-b4da-5357-9da8-2ee93ece78fe,Statement of Commitment to a New and Just Relationship between the Government of Western Australia and Aboriginal Western Australians,http://www.dia.wa.gov.au/Policies/StateStrategy/StatementOfCommitment.aspx,http://www.dia.wa.gov.au/Policies/StateStrategy/StatementOfCommitment.aspx,,404,not_found,confirmed_broken,true,false,false,text/html,179,Not Found
https://data.idnau.org/pid/resource/4568b733-fdfa-5fcf-9e0b-3a3bddf5077e,Service Provision to Aboriginal People in the Town of Derby,http://www.dia.wa.gov.au/Publications/Files%5CDerbyMagaReportFinal.pdf,http://www.dia.wa.gov.au/Publications/Files%5CDerbyMagaReportFinal.pdf,,404,not_found,confirmed_broken,true,false,false,text/html,179,Not Found
https://data.idnau.org/pid/resource/634126e3-6b27-5b50-ac55-326a5dc4a30c,Views sought on Bungarun memorial plan,http://www.dia.wa.gov.au/news/news_206.aspx,http://www.dia.wa.gov.au/news/news_206.aspx,,404,not_found,confirmed_broken,true,false,false,text/html,179,Not Found
https://data.idnau.org/pid/resource/ea09bbcc-8ff9-53bc-a0c1-82faf3cb65c1,Diavik and Dogribs Sign Participation Agreement,http://www.diavik.ca/News/2000/body_diavik_and_dogribs_sign_partic.html,https://www.riotinto.com/en/Operations/canada/diavik/News/2000/body_diavik_and_dogribs_sign_partic.html,,404,not_found,confirmed_broken,true,false,false,text/html,,Not Found
https://data.idnau.org/pid/resource/e27b2f80-b925-5d9c-ab96-c72b0eb496bf,Diavik and Yellowknives Dene First Nation Sign Participation Agreement,http://www.diavik.ca/News/2000/body_diavik_and_yellowknives_dene_s.html,https://www.riotinto.com/en/Operations/canada/diavik/News/2000/body_diavik_and_yellowknives_dene_s.html,,404,not_found,confirmed_broken,true,false,false,text/html,,Not Found
https://data.idnau.org/pid/resource/89bb1085-e43d-5c63-8030-6ea3b146084f,Diavik and North Slave Metis Sign Participation Agreement,http://www.diavik.ca/News/2000/body_north_slave_metis_sign_partici.html,https://www.riotinto.com/en/Operations/canada/diavik/News/2000/body_north_slave_metis_sign_partici.html,,404,not_found,confirmed_broken,true,false,false,text/html,,Not Found
https://data.idnau.org/pid/resource/cfbbe6cf-415a-5dd8-9e52-dae5706b2c9d,Diavik Diamond Mines and Inuit Sign Participation Agreement,http://www.diavik.ca/News/2001/KIA_Sept2401.htm,https://www.riotinto.com/en/Operations/canada/diavik/News/2001/KIA_Sept2401.htm,,404,not_found,confirmed_broken,true,false,false,text/html,,Not Found
https://data.idnau.org/pid/resource/609d4dbe-faee-5285-acbc-96c4b042a5cc,Diavik Diamond Mines and Dene Sign Participation Agreement,http://www.diavik.ca/News/2001/LutselKe_Dene_Sept2601.htm,https://www.riotinto.com/en/Operations/canada/diavik/News/2001/LutselKe_Dene_Sept2601.htm,,404,not_found,confirmed_broken,true,false,false,text/html,,Not Found
