resource_iri,resource_name,original_url,last_url_reached,possible_updated_url,http_status,classification,assessment,broken,same_domain_redirect,path_changed,content_type,content_length,error
https://data.idnau.org/pid/resource/ded2fd3d-0c8c-5913-ba28-ec28800b505c,Adani Mining Pty Ltd,http://www.adanimining.com/,http://www.adanimining.com/,,409,client_error,likely_broken,true,false,false,text/plain; charset=UTF-8,16,Conflict
https://data.idnau.org/pid/resource/31afb322-d06b-5d8d-85a4-ccd1d76e4db6,Coomaditchie United Aboriginal Corporation,http://www.coomaditchie.org.au/page103973.cfm,https://www.coomaditchie.org.au/page103973.cfm,,400,client_error,likely_broken,true,false,false,text/html; charset=UTF-8,2203,Bad Request
https://data.idnau.org/pid/resource/22523fdc-564d-56e4-9deb-d464695df91a,Havilah Resources NL,http://www.havilah-resources.com.au/index.html,https://www.havilah-resources.com.au/index.html,,400,client_error,likely_broken,true,false,false,text/html; charset=UTF-8,2203,Bad Request
https://data.idnau.org/pid/resource/9a86d83e-0644-5bb5-a10c-913533cd58a5,Forsayth Wind Farm Pty Ltd,http://www.infigenenergy.com/our-business.html,http://www.infigenenergy.com/our-business.html,,400,client_error,likely_broken,true,false,false,text/html; charset=utf-8,12,Bad Request
https://data.idnau.org/pid/resource/e072f8fe-8d76-5ddb-a145-62696b38fa51,Job Futures,http://www.jobfutures.com.au/,http://www.jobfutures.com.au/,,409,client_error,likely_broken,true,false,false,text/plain; charset=UTF-8,16,Conflict
https://data.idnau.org/pid/resource/a0a026aa-c7b2-5761-ac60-c96341b9c450,Perth Shell Distributors,http://www.perthshells.com/index.php,https://www.perthshelldistributors.com/index.php,,400,client_error,likely_broken,true,false,false,text/html; charset=UTF-8,2203,Bad Request
https://data.idnau.org/pid/resource/32115598-dd53-585f-8576-b9ca0f11bb76,TAFE Tasmania,http://www.tafe.tas.edu.au/,http://www.tafe.tas.edu.au/,,409,client_error,likely_broken,true,false,false,text/plain; charset=UTF-8,16,Conflict
https://data.idnau.org/pid/resource/ded2d170-880d-5616-8c39-47e1e5aae5eb,NT Chronic Conditions Prevention and Management Strategy 2010-2020,http://www.territorystories.nt.gov.au/bitstream/handle/10070/245988/Northern_Territory_Chronic_Conditions_Prevention_and_Management_Strategy_2010-2020.pdf?sequence=1,https://territorystories.nt.gov.au/bitstream/handle/10070/245988/Northern_Territory_Chronic_Conditions_Prevention_and_Management_Strategy_2010-2020.pdf?sequence=1,,400,client_error,likely_broken,true,false,false,text/html,3736,Bad Request
https://data.idnau.org/pid/resource/2080fe22-043f-523e-9d78-5223b1b18a45,Toowoomba Regional Council,http://www.toowoombarc.qld.gov.au/,http://www.toowoombarc.qld.gov.au/,,400,client_error,likely_broken,true,false,false,text/html,310,Bad Request
https://data.idnau.org/pid/resource/f7677318-a89b-5e6e-8898-4dcf51b8b074,Department of Planning and Community Development,http://www.aboriginalaffairs.vic.gov.au,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/678f1570-48c1-5a25-8be2-66c5802fe067,Anglican Community Care Incorporated,http://accinc.org.au/index.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/cda61927-1cc0-5145-8890-d263be420dea,Aboriginal Co-ordinating Council,http://www.accq.org.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/e5728e77-1388-53f5-b916-cd4a2441ee79,ADrail Joint Venture Company,http://www.adrail.com.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/5fdf2e93-37ec-5c9a-89c9-cc5ce4aeb3a0,"Department of Agriculture, Fisheries and Forestry (Cth)",http://www.affa.gov.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/f8affebc-1bbe-572c-95e7-48808b7108e5,Eden Regional Forest Agreement,http://www.affa.gov.au/content/publications.cfm?ObjectID=126A3B65-4989-40EF-B10408F9EB3502BE,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/29c518cb-c49e-514b-aa4d-7f0558fd64c1,Australian Heritage Council,http://www.ahc.gov.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/d91117e9-cf4c-5e39-b6df-7daf1ba9187b,Australian Heritage Commission,http://www.ahc.gov.au/index.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/188a85c6-a749-573d-ae64-d8c6f01cbd1a,Ngan Aak Kunch Aboriginal Corporation,http://www.aiatsis.gov.au/ntru/docs/rntbc/profiles/NganAakKunch.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/83421866-d5ae-5e49-a34a-4fcad51914c5,Wanparta Aboriginal Corporation,http://www.aiatsis.gov.au/ntru/docs/rntbc/profiles/Wanparta.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/e38def42-13de-5a68-8cfb-50466c3165cb,MaMu Canopy Walk Heads of Agreement,http://www.aiatsis.gov.au/rsrch/ntru/ntru_hm.htm,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/e899b0a3-0d86-5dc7-88e3-85d39badb445,Karalundi Aboriginal Education Centre Inc,http://www.aics.wa.edu.au/content/theschools/info/karalundi_aboriginal_education_centre.shtm,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/0d80192b-a813-5c3c-9075-6f86b8c343fa,Treaty 3,http://www.ainc-inac.gc.ca/2002-templates/ssi/print_e.asp,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/1fa72d48-c7cf-5fe3-b27d-b607e22a41d8,Metis Nation Accord 1992,http://www.ainc-inac.gc.ca/ch/rcap/sg/cj5d_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/0e6b5fc3-ae00-5595-8695-512d788c7517,Gathering Strength: Canada's Aboriginal Action Plan 1998,http://www.ainc-inac.gc.ca/gs/chg_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/c2a731a3-e01f-5b8a-842c-f6c7d1983114,Indian and Northern Affairs Canada,http://www.ainc-inac.gc.ca/index_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/4504ef03-c9fb-5b5e-98e7-8afccb3d946c,Labrador Innu Comprehensive Healing Strategy 2001,http://www.ainc-inac.gc.ca/irp/index_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/3e0bf75b-6295-56fb-b018-7cc93b9fd310,Carcross/Tagish First Nation Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/ccr/ctf_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/4d328427-5861-59e7-ac74-9688e67a62fd,Carcross/Tagish First Nation Final Agreement,http://www.ainc-inac.gc.ca/pr/agr/ccr/ctf_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/2bab9f51-f2b7-57a6-a006-b7bf3668a4cb,Vuntut Gwitchin First Nation Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/gwich/Vuntut/vugwi_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/a5919ada-44fc-578f-957f-31c69fd7b51c,Kluane First Nation Final Agreement 2003,http://www.ainc-inac.gc.ca/pr/agr/klu/fia_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/712191f5-e90e-5255-9a91-b10fdedbae5d,First Nation of Nacho Nyak Dun Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/nacho/ndsga_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/3bf341ee-55f5-5ffd-be9b-f2d8d6d2a991,Nisga'a Final Agreement,http://www.ainc-inac.gc.ca/pr/agr/nsga/nisdex_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/a0bcea73-94c9-5061-aa52-7d5b284b23bb,Nunavik Inuit Marine Region Agreement-in-Principle 2002,http://www.ainc-inac.gc.ca/pr/agr/nunavik/mareg/index_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/388ceba9-4f53-5a94-a1ef-44c377c68755,Nunavut Land Claims Agreement,http://www.ainc-inac.gc.ca/pr/agr/nunavut/index_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/be18cf71-754d-5cc7-ad3a-7d2790e7e3c1,Anishnaabe Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/ont/aga_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/34bc32c4-9f52-5110-8d79-2bd5766c1c6d,Anishnaabe Government Agreement First Nation Ratification Process,http://www.ainc-inac.gc.ca/pr/agr/ont/agarp/agarp_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/419450c7-5649-5e28-9d77-ab71516aa9fe,Sahtu Dene and Metis Comprehensive Land Claim Agreement Implementation Plan 1993,http://www.ainc-inac.gc.ca/pr/agr/sahtu/sahip_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/f7cb2617-30af-5620-885a-8019efbbe059,Sahtu Dene and Metis Comprehensive Land Claim Agreement 1994,http://www.ainc-inac.gc.ca/pr/agr/sahtu/sahmet_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/6ed4ea6d-872a-5835-a39f-a040688bdbe1,Selkirk First Nation Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/selkirk/ssgfa_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/11d618df-b8e9-5d9c-a985-8dd71996d12f,Little Salmon/Carmacks First Nation Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/slmon/lssga_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/46036b90-46c4-59cc-ac1e-800d8ecaafae,Tr'ondek Hwech'in Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/trondek/thsga_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/8e93da74-f341-50e5-8caf-a40e12f2dc98,"Umbrella Final Agreement between the Government of Canada, The Council for Yukon Indians and the Government of the Yukon",http://www.ainc-inac.gc.ca/pr/agr/umb/index_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/d17fc979-775e-5e82-aafd-cefc159a9c07,Champagne and Aishihik First Nation Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/ykn/casga_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/f6b7fa0c-5d03-5273-b4af-91566dcaa6e8,Ta'an Kwach'an Council Self-Government Agreement,http://www.ainc-inac.gc.ca/pr/agr/ykn/taansga/tkc_e.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/cc89a75d-3018-5614-ac0c-4cbd9e92dc0e,Inherent Right of Self-Government Policy 1995,http://www.ainc-inac.gc.ca/pr/pub/sg/plcy_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/f8ff4dc8-54fc-58e4-9edf-fe939e56f9a1,Treaty 1 & 2,http://www.ainc-inac.gc.ca/pr/trts/trty1-2_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/7a860ee0-b649-5cdf-b3c8-a022599d946d,Treaty 10,http://www.ainc-inac.gc.ca/pr/trts/trty10_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/88653162-565e-5557-839d-0a299939eafc,Treaty  11,http://www.ainc-inac.gc.ca/pr/trts/trty11_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/7f914638-f7bc-5a5c-a3f5-20615004e115,Treaty 4,http://www.ainc-inac.gc.ca/pr/trts/trty4_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/6fa33a40-e349-5c46-b3ba-8bc05806bb8a,Treaty 5,http://www.ainc-inac.gc.ca/pr/trts/trty5_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/948be488-8cf6-5ac7-85f5-dbea0d9f98fd,Treaty 6,http://www.ainc-inac.gc.ca/pr/trts/trty6_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/a3948d0c-7c3c-5788-ae5b-e440fc5394d7,Treaty 7,http://www.ainc-inac.gc.ca/pr/trts/trty7_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/ef8372f3-23ce-5aa2-abbe-6dd18c502393,Treaty No 8,http://www.ainc-inac.gc.ca/pr/trts/trty8/trty_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/0dfab8ef-559a-549a-8de4-912960fda586,Treaty 9,http://www.ainc-inac.gc.ca/pr/trts/trty9/james_e.html,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/36481783-9240-5f07-9f74-503bb6190741,Akaitcho Territory Government,http://www.akaitchoterritory.com/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/c9d6938f-a7fb-5eaf-903b-f4fd448824d4,AKD Limited,http://www.akd.net.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/4f9d3cc2-1133-56cb-a74f-d8ebfe8d0805,Nabalco Pty Ltd,http://www.alcangove.com.au/home/default.asp,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/aab6ff6e-dd27-5b80-97ff-679da85e7aec,Association of Mining and Exploration Companies,http://www.amec.asn.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/2221731f-65a5-5602-9a30-998cfb5e09d2,Amity Oil Limited,http://www.amityoil.com.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/organization/5e083a92-7c8e-5f53-be84-3de8b44ba5a8,Aboriginal Medical Service Western Sydney,http://www.amsws.org.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/a57c762d-4f62-5f1c-ae60-fbc134f9034d,Aboriginal Medical Service Western Sydney,http://www.amsws.org.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/0652ff5a-99f8-536b-b34e-3aaebe702c4e,Anangu Pitjantjatjara Yankunytjatjara local government,http://www.anangu.com.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/25f9bd38-185b-5f5b-856c-a2af099ac084,AngloGold Australia Ltd,http://www.anglogold.co.za/Channels/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/1d2ad4bc-16e1-53f3-a9b9-8e8ec45c2354,Australian National Training Authority,http://www.anta.gov.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/25f05349-5de0-57f7-908e-5b0cd51c9c41,Pilbara Job Futures,http://www.anyjob.org.au/pilbara.php,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/4d8fcbea-eeb4-58ad-b5dd-0a408350b90e,Apache Energy Ltd,http://www.apache-energy.com.au/,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/17337f9f-5f78-5c3f-894d-6b4103b11c0b,Ngaanyatjarra Regional Partnership Agreement (RPA),https://apps.indigenous.gov.au/rpa/wa/ngaanyatjarra.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/edf6d95a-7803-5071-b9e6-dd8b7fa9e304,Regional Partnership Agreement (RPA) on Indigenous Employment in Port Hedland,https://apps.indigenous.gov.au/rpa/wa/porthedland.pdf,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/822f02ae-8c51-587f-a63e-64b76f58fb60,North Coast 'Family Court Support' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=101&name=(Family+Court&title=Family+Court&signDate=01-Aug-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/f0a3d2ca-bdce-56e4-ad50-b9b95d898197,"Galiwin'ku 'Health, Culture, Facilities' Shared Responsibility Agreement (SRA)",https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=103&name=(Galiwin%27ku&title=Community+facilities+for+Galiwin%27ku&signDate=24-Aug-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/32799d7f-c795-514c-a6b3-1e55fcc0c80f,Gapuwiyak 'Building Community Capacity' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=104&name=(Gapuwiyak&title=Building%20community%20capacity&signDate=03-May-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/65671519-ec0f-5c8a-84d4-e64f9d2b6d87,Hope Vale 'Partnership' Shared Responsibility Agreement,https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=117&name=(Hope%20Vale%20Aboriginal%20Shire%20Council&title=Partnership&signDate=01-Dec-2003,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/3842b2ab-aa05-5a40-bf99-62c7fb5633ea,Kalumburu 'Breakfast Program' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=127&name=(Kalumburu&title=Breakfast%20club&signDate=01-Jun-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/c332e678-1670-5b31-b42b-4fe4cdcf43d3,Launceston ‘TACCA – Children’s Health and Wellbeing’ Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=141&name=(Launceston&title=TACCA%20-%20Children%27s%20Health%20and%20Wellbeing&signDate=22-May-2006,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/ad95de61-9900-5e8c-9a88-f66fefdbcae5,"Dhuruputjpi 'Education, Arts and Nutrition' Shared Responsibility Agreement (SRA)",https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=143&name=(Dhuruputjpi&title=Facilities%20to%20provide%20better%20education%20and%20arts%20and%20improve%20nutrition&signDate=31-Aug-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/84965304-161b-5250-99cd-1b84ba589e10,Meekatharra 'Junjar Mudar Mia' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=159&name=(Meekatharra&title=Junjar%20Mudar%20Mia&signDate=10-Jun-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/c4ddbe55-e149-577e-9330-9e46bcc4c1ee,Mulan 'Economic Strength and Healthy Kids' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=182&name=(Mulan&title=Economic%20strength&signDate=11-Mar-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/ca1aca68-ec80-52a1-8066-085a4d8a7db3,Mungullah 'Community Revitalisation' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=186&name=(Mungullah&title=Community%20Revitalisation&signDate=10-Jun-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/df889a12-2fb7-5d9f-8930-e59c14178021,Bourke 'Making the Town Safer' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=190&name=(Murdi+PaakiBourke+Shire+Council+and+Bourke+Community+Working+Party&title=Bourke+Community+Assistance+Patrol&signDate=03-Dec-2004,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/486f9223-078e-5454-b16f-78f16c47ab81,Wanarn Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=200&name=(Wanarn&title=Wanarn%20store&signDate=13-Aug-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/882d8f6e-f495-56b6-bfef-6551c033fb67,Palmerston Indigenous Village 'Keeping young people healthy and active' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=212&name=(Palmerston%20Indigenous%20Village&title=Keeping%20young%20people%20healthy%20and%20active&signDate=03-May-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/80cadb91-ce34-525f-a749-82ef866e6a57,Pipalyatjara 'Pool' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=218&name=(Pipalyatjara&title=Pipalyatjara%20Pool&signDate=02-Feb-2007,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/ae9c066d-6550-553e-866d-d3af8cc57d34,Balgo 'Structured Activities for Young People' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=24&name=(Balgo&title=Structured%20activities%20for%20young%20people&signDate=30-Mar-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/1424972d-46ab-5e05-856e-ab636867d6e9,Tennant Creek 'Support for Young People' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=255&name=(Tennant%20Creek&title=Support%20for%20young%20people&signDate=17-Jun-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/03e37127-bae6-55a0-8727-d8cf75df29bb,Wadeye 'Healthy Housing and Women's Development' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=268&name=(Wadeye&title=Healthy%20%20housing%20and%20women%27s%20development&signDate=21-Mar-2003,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/54d25464-43a6-540c-b99c-6b7e9b71c702,Wellington 'Family Harmony Day and Concert' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=277&name=(Wellington&title=Harmony%20Day%20and%20Development%20of%20Action%20Plan&signDate=10-Jun-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/e689582e-3382-5ef4-8f56-d280fc2381f3,Western Desert 'Support for Renal Patients' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=278&name=(Western%20Desert%20Nganampa%20Walytja%20Palyantjaku%20Tjutaku%20(WDNWPT)&title=Renal%20Patients&signDate=22-Jun-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/9a63b9fe-60b4-5166-a902-d1cff3369f7d,Wilora 'Better Health and Education' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=282&name=(Wilora&title=Better%20health%20and%20education&signDate=28-Apr-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/38777305-f123-5712-9649-f931363ade0e,Wreck Bay 'Improving the Quality of Housing' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=288&name=(Wreck%20Bay&title=Housing%20&signDate=31-May-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
https://data.idnau.org/pid/resource/78448f3d-f110-52d3-9db6-adc117ea0728,Barkuma 'Better Facilities for the Neighbourhood Centre' Shared Responsibility Agreement (SRA),https://apps.indigenous.gov.au/sra/search/DisplayDocuments.aspx?id=29&name=(Barkuma%20(Kurri%20Kurri)&title=Better%20facilities%20for%20the%20neighbourhood%20centre&signDate=11-May-2005,,,,dns_error,likely_broken,true,false,false,,,"[Errno 8] nodename nor servname provided, or not known"
